user_id,rest_id,cost,rating,location
U0146,R4850,100,5,"Rajajinagar, Bangalore"
U0105,R2774,300,2,"BTM, Bangalore"
U1000,R2684,300,3,"BTM, Bangalore"
U0336,R7003,500,3,"Bommasandra, Bangalore"
U0694,R5396,400,3,"Commercial Street, Bangalore"
U0746,R6980,900,1,"Electronic City, Bangalore"
U0335,R7087,300,5,"Electronic City, Bangalore"
U0604,R4383,900,3,"HSR, Bangalore"
U0654,R4625,900,5,"Residency Road, Bangalore"
U0051,R7634,700,1,"Yeshwantpur, Bangalore"
U0948,R3641,900,5,"JP Nagar, Bangalore"
U0274,R8803,200,4,"Kalyan Nagar, Bangalore"
U0440,R4755,100,1,"Malleshwaram, Bangalore"
U0921,R6458,1000,3,"Banaswadi, Bangalore"
U0818,R1851,800,5,"Whitefield, Bangalore"
U0252,R5065,900,5,"RT Nagar, Bangalore"
U0789,R0232,400,1,"Indiranagar, Bangalore"
U0188,R4517,600,1,"Bellandur, Bangalore"
U0642,R5584,200,1,"BTM, Bangalore"
U0296,R6199,300,4,"Hebbal, Bangalore"
U0400,R1735,700,1,"KR Puram, Bangalore"
U0610,R5956,100,5,"Kalyan Nagar, Bangalore"
U0858,R3957,400,5,"Bannerghatta Road, Bangalore"
U0588,R3852,300,2,"JP Nagar, Bangalore"
U0548,R8339,600,3,"Rajarajeshwari Nagar, Bangalore"
U0990,R5787,100,1,"BTM, Bangalore"
U0382,R2718,400,1,"BTM, Bangalore"
U0398,R3783,1000,5,"JP Nagar, Bangalore"
U0360,R6091,1000,5,"Kalyan Nagar, Bangalore"
U0713,R3904,200,1,"JP Nagar, Bangalore"
U0274,R5654,700,5,"Kammanahalli, Bangalore"
U0598,R8557,200,2,"Vijay Nagar, Bangalore"
U0199,R4358,700,3,"Sarjapur Road, Bangalore"
U0532,R7869,800,1,"Shangri-La Hotel, Vasanth Nagar , Bangalore"
U0254,R4306,200,5,"Sarjapur Road, Bangalore"
U0484,R3969,100,1,"BTM, Bangalore"
U0316,R0785,800,5,"Marathahalli, Bangalore"
U0052,R3673,100,4,"Kumaraswamy Layout, Bangalore"
U0848,R7284,600,2,"Bannerghatta Road, Bangalore"
U0867,R5030,200,3,"Frazer Town, Bangalore"
U0812,R4783,700,3,"Lavelle Road, Bangalore"
U0406,R4569,100,5,"Bellandur, Bangalore"
U0232,R5680,400,2,"Vasanth Nagar, Bangalore"
U0970,R3615,600,1,"Jayanagar, Bangalore"
U0575,R3588,600,5,"Kumaraswamy Layout, Bangalore"
U0132,R3707,200,4,"BTM, Bangalore"
U0673,R0619,500,3,"Marathahalli, Bangalore"
U0388,R4406,700,1,"Koramangala 1st Block, Bangalore"
U0595,R0882,300,4,"Bellandur, Bangalore"
U0500,R5091,100,1,"Rajajinagar, Bangalore"
U0623,R2602,300,3,"Koramangala 7th Block, Bangalore"
U0623,R7693,600,3,"New BEL Road, Bangalore"
U0488,R7908,700,1,"Yelahanka, Bangalore"
U0954,R7902,500,2,"New BEL Road, Bangalore"
U0162,R1236,500,2,"Kadubeesanahalli, Bangalore"
U0626,R5842,1000,3,"Kalyan Nagar, Bangalore"
U0706,R4324,800,3,"Sarjapur Road, Bangalore"
U0061,R2724,400,4,"Koramangala 7th Block, Bangalore"
U0066,R1116,200,5,"KR Puram, Bangalore"
U0750,R0766,700,3,"Marathahalli, Bangalore"
U0227,R2986,200,3,"Bommanahalli, Bangalore"
U0818,R5906,800,1,"Nagawara, Bangalore"
U0001,R7283,800,4,"Electronic City, Bangalore"
U0837,R7758,100,2,"Sahakara Nagar, Bangalore"
U0381,R3561,400,2,"Basavanagudi, Bangalore"
U0891,R4621,700,5,"Brigade Road, Bangalore"
U0512,R7628,100,1,"Sahakara Nagar, Bangalore"
U0864,R8618,600,1,"Rajajinagar, Bangalore"
U0090,R2113,400,4,"KR Puram, Bangalore"
U0129,R1316,400,4,"HSR, Bangalore"
U0107,R8678,500,2,"Rajajinagar, Bangalore"
U0728,R5610,300,3,"Bommanahalli, Bangalore"
U0498,R8155,800,5,"Rajarajeshwari Nagar, Bangalore"
U0462,R1320,500,4,"Marathahalli, Bangalore"
U0004,R0106,500,5,"Indiranagar, Bangalore"
U0895,R2125,800,5,"KR Puram, Bangalore"
U0780,R8384,300,4,"Basavanagudi, Bangalore"
U0395,R3540,500,4,"Kanakapura Road, Bangalore"
U0512,R7982,200,5,"Basavanagudi, Bangalore"
U0969,R3645,800,1,"Banashankari, Bangalore"
U0015,R7105,1000,5,"Electronic City, Bangalore"
U0725,R5168,1000,1,"Vijay Nagar, Bangalore"
U0405,R3365,100,2,"JP Nagar, Bangalore"
U0507,R5313,300,5,"RT Nagar, Bangalore"
U0620,R3532,600,5,"Jayanagar, Bangalore"
U0055,R7919,800,2,"Jalahalli, Bangalore"
U0077,R5179,900,5,"Basaveshwara Nagar, Bangalore"
U0376,R7230,400,2,"Electronic City, Bangalore"
U0559,R4007,600,5,"Bommanahalli, Bangalore"
U0557,R6515,200,5,"Nagawara, Bangalore"
U0668,R2655,200,4,"Koramangala 7th Block, Bangalore"
U0306,R5399,300,1,"Yeshwantpur, Bangalore"
U0475,R6894,400,4,"Electronic City, Bangalore"
U0158,R0981,600,4,"Marathahalli, Bangalore"
U0792,R2008,1000,5,"Marathahalli, Bangalore"
U0619,R2996,600,2,"HSR, Bangalore"
U0899,R2423,700,3,"Basavanagudi, Bangalore"
U0509,R5915,600,1,"Hebbal, Bangalore"
U0287,R3198,1000,1,"BTM, Bangalore"
U0867,R6319,600,5,"Kalyan Nagar, Bangalore"
U0088,R1733,700,3,"Whitefield, Bangalore"
U0526,R6535,100,2,"Electronic City, Bangalore"
U0553,R7130,300,5,"Electronic City, Bangalore"
U0087,R1723,700,5,"Whitefield, Bangalore"
U0591,R0204,200,3,"Indiranagar, Bangalore"
U0712,R2659,1000,3,"BTM, Bangalore"
U0645,R2497,600,5,"JP Nagar, Bangalore"
U0212,R6003,400,5,"Hennur, Bangalore"
U0688,R4920,700,5,"Yeshwantpur, Bangalore"
U0427,R4690,700,5,"Malleshwaram, Bangalore"
U0425,R3065,100,5,"BTM, Bangalore"
U0159,R7182,100,5,"Bommanahalli, Bangalore"
U0140,R3742,800,4,"JP Nagar, Bangalore"
U0268,R1667,800,3,"Brookefield, Bangalore"
U0772,R5837,700,2,"Kalyan Nagar, Bangalore"
U0729,R4602,700,4,"Frazer Town, Bangalore"
U0046,R8809,200,2,"Hennur, Bangalore"
U0586,R7985,700,1,"Vasanth Nagar, Bangalore"
U0043,R3195,700,1,"BTM, Bangalore"
U0954,R6041,1000,2,"Nagawara, Bangalore"
U0620,R5537,1000,3,"Seshadripuram, Bangalore"
U0633,R2952,900,5,"Sarjapur Road, Bangalore"
U0376,R0876,600,3,"Bellandur, Bangalore"
U0431,R7609,100,3,"Jalahalli, Bangalore"
U0480,R3741,1000,5,"Kumaraswamy Layout, Bangalore"
U0988,R1168,900,1,"Marathahalli, Bangalore"
U0523,R7531,600,5,"Jalahalli, Bangalore"
U0012,R4559,100,4,"Sarjapur Road, Bangalore"
U0853,R5645,100,4,"Koramangala 8th Block, Bangalore"
U0588,R7722,600,5,"Sahakara Nagar, Bangalore"
U0758,R1676,900,5,"Marathahalli, Bangalore"
U0950,R0567,700,4,"Jeevan Bhima Nagar, Bangalore"
U0096,R4147,700,4,"Rajarajeshwari Nagar, Bangalore"
U0556,R4162,800,2,"Basavanagudi, Bangalore"
U0541,R2869,200,4,"HSR, Bangalore"
U0056,R7282,1000,4,"Electronic City, Bangalore"
U0966,R5331,500,3,"Kammanahalli, Bangalore"
U0791,R0514,600,5,"Kammanahalli, Bangalore"
U0430,R0143,300,2,"CV Raman Nagar, Bangalore"
U0177,R0132,100,5,"Indiranagar, Bangalore"
U0856,R4858,800,5,"Rajajinagar, Bangalore"
U0454,R6571,700,4,"Electronic City, Bangalore"
U0549,R7735,900,3,"Sanjay Nagar, Bangalore"
U0080,R7005,400,2,"Electronic City, Bangalore"
U0202,R6179,200,4,"Hennur, Bangalore"
U0415,R4432,200,1,"Sarjapur Road, Bangalore"
U0288,R5724,1000,3,"Shivajinagar, Bangalore"
U0152,R1179,900,5,"Indiranagar, Bangalore"
U0736,R1772,200,5,"ITPL Main Road, Whitefield, Bangalore"
U0364,R3831,200,3,"JP Nagar, Bangalore"
U0655,R7247,200,4,"Electronic City, Bangalore"
U0358,R0938,800,1,"Marathahalli, Bangalore"
U0405,R4696,1000,1,"Basavanagudi, Bangalore"
U0922,R5021,300,4,"New BEL Road, Bangalore"
U0166,R8399,900,2,"Banashankari, Bangalore"
U0774,R3568,1000,5,"Basavanagudi, Bangalore"
U0739,R0095,700,1,"Koramangala 6th Block, Bangalore"
U0002,R8194,1000,5,"Banashankari, Bangalore"
U0253,R3610,1000,5,"Banashankari, Bangalore"
U0072,R7716,600,1,"New BEL Road, Bangalore"
U0451,R3571,200,1,"JP Nagar, Bangalore"
U0600,R0054,500,4,"Indiranagar, Bangalore"
U0374,R2469,400,3,"Gopalan Innovation Mall, Bannerghatta, Bangalore"
U0443,R6789,900,1,"Electronic City, Bangalore"
U0708,R4229,200,3,"Sarjapur Road, Bangalore"
U0480,R7549,100,2,"Yelahanka, Bangalore"
U0344,R6203,800,3,"RT Nagar, Bangalore"
U0962,R3075,800,1,"Sarjapur Road, Bangalore"
U0509,R7974,800,5,"BTM, Bangalore"
U0025,R7429,400,3,"Marathahalli, Bangalore"
U0324,R8721,300,2,"Whitefield, Bangalore"
U0083,R6878,700,3,"Electronic City, Bangalore"
U0663,R5667,700,1,"Vasanth Nagar, Bangalore"
U0178,R8524,600,3,"Vijay Nagar, Bangalore"
U0951,R4167,700,4,"Banashankari, Bangalore"
U0182,R2332,700,4,"Jayanagar, Bangalore"
U0563,R2899,600,2,"HSR, Bangalore"
U0833,R5724,1000,2,"Shivajinagar, Bangalore"
U0283,R2903,400,5,"RMZ Ecoworld, Bellandur, Bangalore"
U0811,R1277,1000,5,"Marathahalli, Bangalore"
U0985,R3575,700,1,"JP Nagar, Bangalore"
U0028,R2973,100,5,"HSR, Bangalore"
U0089,R5697,1000,4,"Cunningham Road, Bangalore"
U0860,R6171,300,1,"Kalyan Nagar, Bangalore"
U0637,R8397,300,1,"Vijay Nagar, Bangalore"
U0701,R7971,400,3,"BTM, Bangalore"
U0422,R7008,600,4,"Electronic City, Bangalore"
U0248,R2215,500,4,"Bannerghatta Road, Bangalore"
U0900,R0561,1000,2,"MG Road, Bangalore"
U0378,R6881,400,3,"Electronic City, Bangalore"
U0207,R3382,400,3,"Jayanagar, Bangalore"
U0905,R0531,700,3,"Old Airport Road, Bangalore"
U0567,R3779,100,4,"JP Nagar, Bangalore"
U0214,R1048,800,5,"Whitefield, Bangalore"
U0180,R2076,700,4,"Whitefield, Bangalore"
U0167,R4079,900,5,"BTM, Bangalore"
U0297,R0044,100,5,"Old Airport Road, Bangalore"
U0683,R2359,500,3,"HSR, Bangalore"
U0954,R0651,300,4,"Marathahalli, Bangalore"
U0918,R8541,1000,4,"Rajajinagar, Bangalore"
U0885,R1266,500,4,"Marathahalli, Bangalore"
U0443,R8295,700,2,"Vijay Nagar, Bangalore"
U0202,R4512,600,3,"HSR, Bangalore"
U0292,R3209,600,2,"BTM, Bangalore"
U0633,R7671,400,4,"Jalahalli, Bangalore"
U0962,R0901,200,4,"Marathahalli, Bangalore"
U0748,R3367,600,3,"Jayanagar, Bangalore"
U0683,R5792,800,1,"HSR, Bangalore"
U0506,R5449,200,1,"New BEL Road, Bangalore"
U0646,R1195,700,2,"Forum Neighbourhood Mall, Whitefield, Bangalore"
U0412,R5233,300,5,"Malleshwaram, Bangalore"
U0780,R6237,800,1,"Kalyan Nagar, Bangalore"
U0846,R6685,600,1,"Electronic City, Bangalore"
U0608,R0512,200,2,"Kaggadasapura, Bangalore"
U0078,R7173,800,1,"Electronic City, Bangalore"
U0245,R1005,200,4,"Whitefield, Bangalore"
U0262,R7702,1000,4,"Yeshwantpur, Bangalore"
U0589,R6402,400,2,"Hennur, Bangalore"
U0646,R3958,800,3,"Banashankari, Bangalore"
U0833,R8129,800,3,"Banashankari, Bangalore"
U0056,R7654,400,5,"Sanjay Nagar, Bangalore"
U0027,R8000,300,3,"Shanti Nagar, Bangalore"
U0230,R4751,900,4,"Seshadripuram, Bangalore"
U0692,R0662,200,4,"Brookefields Mall, Brookefield, Bangalore"
U0499,R3114,600,5,"HSR, Bangalore"
U0565,R3675,100,5,"JP Nagar, Bangalore"
U0234,R5269,900,2,"Sanjay Nagar, Bangalore"
U0612,R8877,600,2,"Vasanth Nagar, Bangalore"
U0902,R7644,700,3,"Jalahalli, Bangalore"
U0705,R6963,700,4,"Electronic City, Bangalore"
U0517,R6083,1000,2,"RT Nagar, Bangalore"
U0544,R0786,1000,5,"Varthur Main Road, Whitefield, Bangalore"
U0014,R1868,200,5,"Marathahalli, Bangalore"
U0858,R3428,900,2,"JP Nagar, Bangalore"
U0788,R1647,800,5,"Whitefield, Bangalore"
U0084,R1759,900,4,"Brookefield, Bangalore"
U0859,R5922,600,2,"Commercial Street, Bangalore"
U0455,R5978,800,4,"Hebbal, Bangalore"
U0938,R5984,300,4,"Kalyan Nagar, Bangalore"
U0628,R5981,1000,2,"Banaswadi, Bangalore"
U0129,R2235,900,5,"BTM, Bangalore"
U0514,R8477,900,4,"Banashankari, Bangalore"
U0739,R6433,100,4,"RT Nagar, Bangalore"
U0242,R8572,700,2,"Shivajinagar, Bangalore"
U0675,R2621,700,3,"BTM, Bangalore"
U0960,R1728,200,5,"Varthur Main Road, Whitefield, Bangalore"
U0692,R2714,700,1,"BTM, Bangalore"
U0367,R2387,100,5,"BTM, Bangalore"
U0253,R5426,700,3,"Rajajinagar, Bangalore"
U0143,R2657,700,5,"Jayanagar, Bangalore"
U0289,R7456,500,4,"Bellandur, Bangalore"
U0881,R3142,100,4,"HSR, Bangalore"
U0605,R6883,400,1,"Electronic City, Bangalore"
U0852,R0226,300,5,"Kalyan Nagar, Bangalore"
U0296,R1579,600,2,"Whitefield, Bangalore"
U0147,R2474,100,3,"Koramangala 7th Block, Bangalore"
U0177,R7886,100,5,"ITC Windsor, Bangalore"
U0267,R3558,800,5,"Basavanagudi, Bangalore"
U0849,R1886,1000,1,"Brookefield, Bangalore"
U0424,R4129,1000,1,"BTM, Bangalore"
U0470,R3558,200,2,"Basavanagudi, Bangalore"
U0066,R2876,1000,2,"HSR, Bangalore"
U0685,R3267,500,1,"HSR, Bangalore"
U0211,R5203,900,2,"RT Nagar, Bangalore"
U0809,R1201,200,4,"Bellandur, Bangalore"
U0461,R7970,200,2,"BTM, Bangalore"
U0705,R3035,700,4,"HSR, Bangalore"
U0502,R3528,100,4,"JP Nagar, Bangalore"
U0138,R2210,900,5,"Koramangala 4th Block, Bangalore"
U0892,R1762,500,2,"Whitefield, Bangalore"
U0445,R5912,300,5,"Kammanahalli, Bangalore"
U0315,R8558,600,2,"Nagarbhavi, Bangalore"
U0074,R8636,100,5,"Basaveshwara Nagar, Bangalore"
U0504,R4148,200,5,"JP Nagar, Bangalore"
U0680,R4374,300,5,"Sarjapur Road, Bangalore"
U0166,R7671,800,3,"Jalahalli, Bangalore"
U0441,R8037,200,3,"Old Airport Road, Bangalore"
U0737,R0852,600,1,"Brookefield, Bangalore"
U0743,R1862,100,3,"Forum Shantiniketan Mall, Whitefield, Bangalore"
U0750,R8359,200,4,"Banashankari, Bangalore"
U0891,R4944,800,4,"New BEL Road, Bangalore"
U0669,R6824,300,1,"Electronic City, Bangalore"
U0779,R1646,800,3,"Whitefield, Bangalore"
U0929,R6017,900,3,"Kalyan Nagar, Bangalore"
U0461,R4974,500,4,"Yeshwantpur, Bangalore"
U0222,R1625,200,1,"Whitefield, Bangalore"
U0087,R3657,900,3,"Kumaraswamy Layout, Bangalore"
U0003,R8394,1000,5,"Basavanagudi, Bangalore"
U0126,R2922,600,5,"HSR, Bangalore"
U0872,R5945,100,5,"Kammanahalli, Bangalore"
U0002,R2499,800,2,"HSR, Bangalore"
U0329,R5845,800,4,"Kammanahalli, Bangalore"
U0068,R8326,800,2,"Banashankari, Bangalore"
U0086,R0489,300,5,"Koramangala 1st Block, Bangalore"
U0246,R0733,200,1,"Brookefield, Bangalore"
U0538,R5786,600,5,"Koramangala 4th Block, Bangalore"
U0353,R2483,300,5,"Koramangala 5th Block, Bangalore"
U0887,R3323,200,4,"HSR, Bangalore"
U0503,R6333,400,3,"Kammanahalli, Bangalore"
U0559,R1856,500,1,"Whitefield, Bangalore"
U0891,R8832,700,3,"Rammurthy Nagar, Bangalore"
U0201,R3390,100,1,"Jayanagar, Bangalore"
U0626,R1966,400,1,"Varthur Main Road, Whitefield, Bangalore"
U0263,R6223,100,1,"Hebbal, Bangalore"
U0634,R5787,700,5,"BTM, Bangalore"
U0125,R1437,1000,3,"Whitefield, Bangalore"
U0281,R2447,600,2,"Koramangala 6th Block, Bangalore"
U0074,R2424,400,1,"HSR, Bangalore"
U0324,R2773,100,3,"BTM, Bangalore"
U0683,R0580,500,4,"Indiranagar, Bangalore"
U0782,R3042,200,4,"Bommanahalli, Bangalore"
U0117,R0462,200,4,"RT Nagar, Bangalore"
U0650,R3530,700,1,"JP Nagar, Bangalore"
U0207,R3097,600,5,"Electronic City, Bangalore"
U0939,R4565,200,2,"Sarjapur Road, Bangalore"
U0241,R2408,500,3,"Koramangala 7th Block, Bangalore"
U0877,R4191,300,3,"JP Nagar, Bangalore"
U0388,R4901,200,2,"Malleshwaram, Bangalore"
U0467,R1846,600,4,"Brookefield, Bangalore"
U0120,R0799,1000,2,"Whitefield, Bangalore"
U0918,R0050,400,3,"Indiranagar, Bangalore"
U0993,R7799,200,2,"RT Nagar, Bangalore"
U0769,R4973,900,4,"Orion Mall, Malleshwaram, Bangalore"
U0288,R6684,300,3,"Bommasandra, Bangalore"
U0598,R7972,100,4,"BTM, Bangalore"
U0833,R7482,1000,4,"BTM, Bangalore"
U0796,R4919,200,1,"Basaveshwara Nagar, Bangalore"
U0215,R1799,700,5,"Marathahalli, Bangalore"
U0378,R3702,100,1,"BTM, Bangalore"
U0747,R0729,900,3,"Phoenix Marketcity Bangalore, Whitefield, Bangalore"
U0019,R0194,200,2,"Church Street, Bangalore"
U0851,R4015,300,3,"Kumaraswamy Layout, Bangalore"
U0546,R5886,500,2,"Kammanahalli, Bangalore"
U0135,R8673,400,5,"Rajajinagar, Bangalore"
U0052,R2844,100,2,"Koramangala 5th Block, Bangalore"
U0985,R0777,500,1,"Whitefield, Bangalore"
U0548,R4339,100,5,"Sarjapur Road, Bangalore"
U0415,R2190,800,1,"Koramangala 5th Block, Bangalore"
U0168,R6809,300,4,"Electronic City, Bangalore"
U0278,R3696,100,5,"Banashankari, Bangalore"
U0872,R5130,1000,4,"Rajajinagar, Bangalore"
U0077,R0675,300,1,"Marathahalli, Bangalore"
U0011,R4344,100,4,"Bellandur, Bangalore"
U0702,R4880,900,5,"Mantri Square, Malleshwaram, Bangalore"
U0246,R8833,400,4,"Kammanahalli, Bangalore"
U0109,R1011,400,5,"Marathahalli, Bangalore"
U0298,R1966,100,2,"Varthur Main Road, Whitefield, Bangalore"
U0843,R5762,300,4,"BTM, Bangalore"
U0464,R8072,600,3,"Old Airport Road, Bangalore"
U0399,R7139,300,1,"Electronic City, Bangalore"
U0810,R3056,300,2,"HSR, Bangalore"
U0468,R3770,200,1,"Banashankari, Bangalore"
U0361,R2148,700,3,"Whitefield, Bangalore"
U0492,R6569,1000,3,"Electronic City, Bangalore"
U0974,R1942,200,5,"Whitefield, Bangalore"
U0749,R7407,400,5,"Bommanahalli, Bangalore"
U0713,R0292,1000,3,"UB City, Bangalore"
U0783,R6791,400,5,"Electronic City, Bangalore"
U0885,R7066,800,3,"Electronic City, Bangalore"
U0783,R8317,1000,4,"Wilson Garden, Bangalore"
U0120,R8044,100,2,"Jeevan Bhima Nagar, Bangalore"
U0728,R8587,500,1,"Vasanth Nagar, Bangalore"
U0412,R3649,800,5,"Rajajinagar, Bangalore"
U0702,R4428,200,3,"HSR, Bangalore"
U0240,R4932,700,2,"Basaveshwara Nagar, Bangalore"
U0265,R7693,700,3,"New BEL Road, Bangalore"
U0311,R3761,1000,1,"Shanti Nagar, Bangalore"
U0233,R1946,200,1,"Brookefield, Bangalore"
U0045,R6003,1000,1,"Hennur, Bangalore"
U0546,R3132,200,4,"BTM, Bangalore"
U0072,R4732,200,5,"Nagawara, Bangalore"
U0072,R5673,400,5,"Cunningham Road, Bangalore"
U0107,R7246,400,1,"Electronic City, Bangalore"
U0612,R2447,400,1,"Koramangala 6th Block, Bangalore"
U0145,R2629,600,5,"HSR, Bangalore"
U0375,R3548,500,2,"Jayanagar, Bangalore"
U0764,R2800,700,3,"Koramangala 7th Block, Bangalore"
U0378,R1809,900,3,"Forum Shantiniketan Mall, Whitefield, Bangalore"
U0993,R5053,1000,4,"Rajajinagar, Bangalore"
U0499,R6761,300,5,"Electronic City, Bangalore"
U0080,R8710,500,4,"Varthur Main Road, Whitefield, Bangalore"
U0631,R1310,400,4,"HSR, Bangalore"
U0827,R0767,700,5,"Marathahalli, Bangalore"
U0524,R8899,400,4,"Frazer Town, Bangalore"
U0143,R1382,200,5,"Brookefield, Bangalore"
U0141,R4203,300,5,"JP Nagar, Bangalore"
U0357,R3415,600,5,"Kumaraswamy Layout, Bangalore"
U0977,R6222,200,1,"Nagawara, Bangalore"
U0733,R3495,1000,3,"153 Biere Street, Bangalore"
U0691,R6867,100,5,"Bommasandra, Bangalore"
U0523,R3360,400,5,"Jayanagar, Bangalore"
U0544,R4045,1000,1,"Bannerghatta Road, Bangalore"
U0487,R4776,400,1,"Malleshwaram, Bangalore"
U0454,R3165,300,1,"Royal Meenakshi Mall, Bannerghatta Road, Bangalore"
U0848,R7321,500,1,"Bannerghatta Road, Bangalore"
U0670,R4021,800,5,"Bommanahalli, Bangalore"
U0760,R5893,600,5,"Kammanahalli, Bangalore"
U0273,R3146,400,1,"BTM, Bangalore"
U0306,R7855,400,1,"Yeshwantpur, Bangalore"
U0736,R5266,1000,2,"Seshadripuram, Bangalore"
U0075,R4743,800,1,"Lavelle Road, Bangalore"
U0164,R4772,200,4,"Rajajinagar, Bangalore"
U0109,R2422,1000,1,"BTM, Bangalore"
U0510,R4826,600,2,"Orion Mall, Malleshwaram, Bangalore"
U0039,R0766,700,2,"Marathahalli, Bangalore"
U0197,R1247,700,3,"Bellandur, Bangalore"
U0921,R2422,600,4,"BTM, Bangalore"
U0634,R4755,100,5,"Malleshwaram, Bangalore"
U0261,R3932,800,3,"JP Nagar, Bangalore"
U0748,R3662,900,1,"Church Street, Bangalore"
U0211,R3365,100,5,"JP Nagar, Bangalore"
U0901,R1067,500,5,"Bellandur, Bangalore"
U0537,R0621,400,3,"Marathahalli, Bangalore"
U0362,R0342,200,1,"Old Airport Road, Bangalore"
U0876,R0161,900,4,"Ulsoor, Bangalore"
U0722,R3211,500,2,"HSR, Bangalore"
U0803,R8083,100,4,"Kaggadasapura, Bangalore"
U0907,R5363,800,1,"Frazer Town, Bangalore"
U0616,R0214,500,1,"Old Airport Road, Bangalore"
U0231,R8693,200,3,"Marathahalli, Bangalore"
U0356,R6986,300,1,"Electronic City, Bangalore"
U0972,R4279,100,5,"Sarjapur Road, Bangalore"
U0878,R8735,100,3,"Whitefield, Bangalore"
U0409,R5207,800,2,"Rajajinagar, Bangalore"
U0307,R1257,900,4,"Marathahalli, Bangalore"
U0906,R7376,500,5,"BTM, Bangalore"
U0292,R8013,400,5,"Kemp Fort Mall, Old Airport Road, Bangalore"
U0417,R0653,100,5,"Marathahalli, Bangalore"
U0945,R4359,900,5,"Sarjapur Road, Bangalore"
U0207,R1563,400,4,"Whitefield, Bangalore"
U0209,R7550,700,1,"New BEL Road, Bangalore"
U0120,R3064,200,5,"HSR, Bangalore"
U0093,R2199,100,1,"BTM, Bangalore"
U0560,R5443,500,4,"Malleshwaram, Bangalore"
U0217,R4407,700,1,"HSR, Bangalore"
U0762,R7779,700,2,"Yeshwantpur, Bangalore"
U0600,R2199,600,4,"BTM, Bangalore"
U0117,R5857,600,4,"Kalyan Nagar, Bangalore"
U0497,R7691,1000,5,"Sahakara Nagar, Bangalore"
U0745,R1808,600,3,"Brookefield, Bangalore"
U0062,R2157,400,3,"Whitefield, Bangalore"
U0590,R8060,900,4,"Indiranagar, Bangalore"
U0327,R5652,500,1,"Banaswadi, Bangalore"
U0216,R2720,1000,2,"HSR, Bangalore"
U0829,R1720,500,5,"Varthur Main Road, Whitefield, Bangalore"
U0187,R0902,300,5,"Bellandur, Bangalore"
U0769,R5178,500,1,"Rajajinagar, Bangalore"
U0683,R5398,300,5,"Basaveshwara Nagar, Bangalore"
U0488,R7709,800,5,"Yeshwantpur, Bangalore"
U0940,R2408,900,5,"Koramangala 7th Block, Bangalore"
U0907,R1418,300,1,"Marathahalli, Bangalore"
U0175,R3270,1000,5,"HSR, Bangalore"
U0341,R1933,300,2,"Whitefield, Bangalore"
U0288,R5910,900,5,"Kammanahalli, Bangalore"
U0797,R5951,800,1,"Rammurthy Nagar, Bangalore"
U0240,R8340,1000,5,"Basavanagudi, Bangalore"
U0671,R5624,300,2,"Koramangala 5th Block, Bangalore"
U0440,R2071,200,5,"Marathahalli, Bangalore"
U0340,R7458,1000,5,"Bellandur, Bangalore"
U0403,R7261,400,4,"Bommasandra, Bangalore"
U0411,R2308,800,2,"Koramangala 7th Block, Bangalore"
U0034,R1394,100,5,"HSR, Bangalore"
U0740,R8635,500,3,"Rajajinagar, Bangalore"
U0216,R4066,100,1,"Jayanagar, Bangalore"
U0292,R5949,100,2,"Jakkur, Bangalore"
U0328,R3766,900,3,"Koramangala 1st Block, Bangalore"
U0513,R1495,300,2,"ITPL Main Road, Whitefield, Bangalore"
U0880,R3141,500,3,"Jayanagar, Bangalore"
U0032,R4415,700,3,"HSR, Bangalore"
U0763,R7882,900,4,"New BEL Road, Bangalore"
U0295,R0179,900,1,"KBR Mall, Marathahalli, Bangalore"
U0737,R4977,400,5,"Malleshwaram, Bangalore"
U0915,R5470,800,3,"Yeshwantpur, Bangalore"
U0436,R2189,100,2,"Koramangala 5th Block, Bangalore"
U0012,R6832,200,5,"Electronic City, Bangalore"
U0454,R3321,600,1,"HSR, Bangalore"
U0587,R2983,200,1,"HSR, Bangalore"
U0497,R2586,800,3,"Brigade Road, Bangalore"
U0411,R4740,1000,2,"Koramangala 1st Block, Bangalore"
U0713,R3487,400,5,"Banashankari, Bangalore"
U0979,R6727,600,2,"Electronic City, Bangalore"
U0532,R8367,200,2,"Uttarahalli, Bangalore"
U0494,R2553,200,5,"Koramangala 6th Block, Bangalore"
U0967,R3201,200,3,"Sarjapur Road, Bangalore"
U0665,R2370,1000,2,"HSR, Bangalore"
U0043,R3038,500,5,"HSR, Bangalore"
U0703,R7669,700,4,"Yelahanka, Bangalore"
U0761,R3930,400,1,"JP Nagar, Bangalore"
U0319,R7992,700,3,"RT Nagar, Bangalore"
U0812,R5825,1000,5,"Hebbal, Bangalore"
U0826,R0904,1000,4,"Brookefield, Bangalore"
U0077,R6039,600,2,"Nagawara, Bangalore"
U0569,R4329,1000,3,"Bellandur, Bangalore"
U0643,R3410,200,3,"JP Nagar, Bangalore"
U0583,R2834,300,2,"HSR, Bangalore"
U0489,R0603,400,3,"Indiranagar, Bangalore"
U0291,R4051,600,4,"JP Nagar, Bangalore"
